"","codigo","ano","MULHERES_COM_MAIS_3_PARTOS"
"4364","431800","2021","20"
"4365","431810","2021","4"
"4366","431820","2021","11"
"4367","431830","2021","23"
"4368","431840","2021","6"
"4369","431843","2021","2"
"4370","431846","2021","2"
"4371","431850","2021","6"
"4372","431862","2021","1"
"4373","431870","2021","123"
"4374","431880","2021","11"
"4375","431890","2021","17"
"4376","431900","2021","3"
"4377","431915","2021","4"
"4378","431920","2021","2"
"4379","431930","2021","1"
"4380","431935","2021","1"
"4381","431940","2021","7"
"4382","431950","2021","5"
"4383","431960","2021","6"
"4384","431970","2021","2"
"4385","431980","2021","2"
"4386","431990","2021","31"
"4387","432000","2021","44"
"4388","432010","2021","6"
"4389","432020","2021","5"
"4390","432040","2021","3"
"4391","432050","2021","1"
"4392","432060","2021","1"
"4393","432067","2021","1"
"4394","432070","2021","1"
"4395","432080","2021","19"
"4396","432085","2021","1"
"4397","432090","2021","6"
"4398","432100","2021","3"
"4399","432110","2021","5"
"4400","432120","2021","20"
"4401","432130","2021","11"
"4402","432135","2021","1"
"4403","432140","2021","6"
"4404","432143","2021","11"
"4405","432145","2021","7"
"4406","432147","2021","1"
"4407","432150","2021","16"
"4408","432160","2021","41"
"4409","432166","2021","4"
"4410","432170","2021","5"
"4411","432180","2021","5"
"4412","432190","2021","4"
"4413","432195","2021","6"
"4414","432200","2021","10"
"4415","432210","2021","1"
"4416","432220","2021","7"
"4417","432230","2021","1"
"4418","432234","2021","1"
"4419","432240","2021","90"
"4420","432250","2021","38"
"4421","432253","2021","3"
"4422","432255","2021","2"
"4423","432260","2021","10"
"4424","432270","2021","5"
"4425","432280","2021","2"
"4426","432300","2021","129"
"4427","432310","2021","3"
"4428","432345","2021","1"
"4429","432375","2021","1"
"4430","432380","2021","7"
"4431","500020","2021","7"
"4432","500025","2021","1"
"4433","500060","2021","36"
"4434","500070","2021","14"
"4435","500080","2021","7"
"4436","500085","2021","4"
"4437","500090","2021","9"
"4438","500100","2021","9"
"4439","500110","2021","47"
"4440","500124","2021","18"
"4441","500150","2021","5"
"4442","500190","2021","10"
"4443","500200","2021","3"
"4444","500210","2021","23"
"4445","500215","2021","14"
"4446","500220","2021","15"
"4447","500230","2021","5"
"4448","500240","2021","32"
"4449","500260","2021","5"
"4450","500270","2021","488"
"4451","500280","2021","11"
"4452","500290","2021","12"
"4453","500295","2021","13"
"4454","500310","2021","2"
"4455","500315","2021","28"
"4456","500320","2021","104"
"4457","500325","2021","12"
"4458","500330","2021","7"
"4459","500345","2021","5"
"4460","500348","2021","7"
"4461","500350","2021","5"
"4462","500370","2021","168"
"4463","500375","2021","6"
"4464","500380","2021","10"
"4465","500390","2021","3"
"4466","500400","2021","3"
"4467","500410","2021","3"
"4468","500430","2021","9"
"4469","500440","2021","1"
"4470","500450","2021","4"
"4471","500460","2021","8"
"4472","500470","2021","13"
"4473","500480","2021","17"
"4474","500490","2021","4"
"4475","500500","2021","15"
"4476","500515","2021","8"
"4477","500520","2021","38"
"4478","500525","2021","5"
"4479","500540","2021","37"
"4480","500560","2021","37"
"4481","500568","2021","4"
"4482","500570","2021","20"
"4483","500580","2021","7"
"4484","500600","2021","11"
"4485","500620","2021","22"
"4486","500625","2021","1"
"4487","500627","2021","2"
"4488","500630","2021","14"
"4489","500635","2021","54"
"4490","500640","2021","1"
"4491","500660","2021","104"
"4492","500690","2021","22"
"4493","500710","2021","19"
"4494","500720","2021","22"
"4495","500730","2021","6"
"4496","500740","2021","12"
"4497","500750","2021","5"
"4498","500755","2021","2"
"4499","500769","2021","11"
"4500","500770","2021","5"
"4501","500780","2021","3"
"4502","500790","2021","29"
"4503","500793","2021","12"
"4504","500795","2021","15"
"4505","500797","2021","1"
"4506","500800","2021","11"
"4507","500830","2021","42"
"4508","500840","2021","2"
"4509","510010","2021","1"
"4510","510020","2021","10"
"4511","510025","2021","27"
"4512","510030","2021","5"
"4513","510035","2021","10"
"4514","510040","2021","3"
"4515","510050","2021","5"
"4516","510060","2021","1"
"4517","510080","2021","3"
"4518","510100","2021","3"
"4519","510120","2021","1"
"4520","510125","2021","7"
"4521","510130","2021","3"
"4522","510140","2021","15"
"4523","510160","2021","6"
"4524","510170","2021","14"
"4525","510180","2021","61"
"4526","510185","2021","5"
"4527","510190","2021","20"
"4528","510250","2021","75"
"4529","510260","2021","8"
"4530","510263","2021","31"
"4531","510267","2021","18"
"4532","510268","2021","3"
"4533","510269","2021","4"
"4534","510270","2021","21"
"4535","510279","2021","3"
"4536","510285","2021","2"
"4537","510300","2021","19"
"4538","510305","2021","8"
"4539","510320","2021","19"
"4540","510325","2021","17"
"4541","510330","2021","30"
"4542","510335","2021","29"
"4543","510336","2021","2"
"4544","510337","2021","5"
"4545","510340","2021","343"
"4546","510343","2021","2"
"4547","510345","2021","6"
"4548","510350","2021","13"
"4549","510360","2021","5"
"4550","510370","2021","20"
"4551","510385","2021","20"
"4552","510390","2021","25"
"4553","510410","2021","31"
"4554","510420","2021","5"
"4555","510450","2021","1"
"4556","510452","2021","4"
"4557","510454","2021","5"
"4558","510460","2021","3"
"4559","510480","2021","17"
"4560","510490","2021","4"
"4561","510500","2021","2"
"4562","510510","2021","31"
"4563","510515","2021","11"
"4564","510517","2021","1"
"4565","510520","2021","8"
"4566","510523","2021","2"
"4567","510525","2021","40"
"4568","510530","2021","2"
"4569","510550","2021","6"
"4570","510558","2021","25"
"4571","510560","2021","12"
"4572","510562","2021","5"
"4573","510590","2021","20"
"4574","510600","2021","1"
"4575","510610","2021","14"
"4576","510615","2021","8"
"4577","510617","2021","16"
"4578","510618","2021","9"
"4579","510619","2021","6"
"4580","510620","2021","1"
"4581","510621","2021","3"
"4582","510622","2021","32"
"4583","510623","2021","6"
"4584","510624","2021","5"
"4585","510625","2021","4"
"4586","510626","2021","8"
"4587","510627","2021","1"
"4588","510628","2021","2"
"4589","510629","2021","8"
"4590","510630","2021","31"
"4591","510631","2021","1"
"4592","510637","2021","11"
"4593","510642","2021","51"
"4594","510650","2021","19"
"4595","510665","2021","2"
"4596","510670","2021","1"
"4597","510675","2021","23"
"4598","510677","2021","12"
"4599","510680","2021","3"
"4600","510682","2021","6"
"4601","510685","2021","3"
"4602","510700","2021","10"
"4603","510704","2021","50"
"4604","510706","2021","25"
"4605","510710","2021","1"
"4606","510715","2021","1"
"4607","510718","2021","14"
"4608","510719","2021","1"
"4609","510720","2021","1"
"4610","510724","2021","8"
"4611","510726","2021","2"
"4612","510730","2021","3"
"4613","510735","2021","11"
"4614","510740","2021","1"
"4615","510757","2021","1"
"4616","510760","2021","210"
"4617","510770","2021","8"
"4618","510774","2021","3"
"4619","510776","2021","1"
"4620","510777","2021","13"
"4621","510779","2021","4"
"4622","510780","2021","15"
"4623","510785","2021","10"
"4624","510787","2021","17"
"4625","510788","2021","1"
"4626","510790","2021","134"
"4627","510792","2021","80"
"4628","510794","2021","4"
"4629","510795","2021","54"
"4630","510800","2021","7"
"4631","510805","2021","4"
"4632","510810","2021","2"
"4633","510820","2021","1"
"4634","510830","2021","1"
"4635","510835","2021","1"
"4636","510840","2021","192"
"4637","510850","2021","10"
"4638","510860","2021","11"
"4639","510880","2021","3"
"4640","510885","2021","1"
"4641","510890","2021","1"
"4642","510895","2021","4"
"4643","520005","2021","11"
"4644","520010","2021","7"
"4645","520013","2021","10"
"4646","520015","2021","1"
"4647","520017","2021","2"
"4648","520025","2021","212"
"4649","520030","2021","16"
"4650","520055","2021","2"
"4651","520060","2021","9"
"4652","520080","2021","4"
"4653","520085","2021","3"
"4654","520090","2021","1"
"4655","520110","2021","154"
"4656","520130","2021","2"
"4657","520140","2021","229"
"4658","520160","2021","1"
"4659","520170","2021","6"
"4660","520180","2021","5"
"4661","520215","2021","1"
"4662","520235","2021","1"
"4663","520250","2021","5"
"4664","520260","2021","1"
"4665","520280","2021","1"
"4666","520320","2021","4"
"4667","520330","2021","9"
"4668","520340","2021","1"
"4669","520350","2021","7"
"4670","520355","2021","4"
"4671","520357","2021","1"
"4672","520360","2021","3"
"4673","520380","2021","1"
"4674","520390","2021","2"
"4675","520393","2021","1"
"4676","520400","2021","4"
"4677","520410","2021","2"
"4678","520420","2021","2"
"4679","520425","2021","1"
"4680","520430","2021","1"
"4681","520440","2021","3"
"4682","520450","2021","27"
"4683","520455","2021","3"
"4684","520460","2021","1"
"4685","520470","2021","1"
"4686","520480","2021","7"
"4687","520485","2021","4"
"4688","520490","2021","16"
"4689","520495","2021","2"
"4690","520500","2021","2"
"4691","520510","2021","42"
"4692","520530","2021","11"
"4693","520540","2021","4"
"4694","520545","2021","3"
"4695","520547","2021","2"
"4696","520549","2021","47"
"4697","520551","2021","18"
"4698","520552","2021","2"
"4699","520580","2021","2"
"4700","520590","2021","4"
"4701","520620","2021","52"
"4702","520630","2021","1"
"4703","520640","2021","4"
"4704","520670","2021","1"
"4705","520725","2021","2"
"4706","520740","2021","3"
"4707","520750","2021","1"
"4708","520753","2021","1"
"4709","520780","2021","1"
"4710","520790","2021","7"
"4711","520800","2021","62"
"4712","520810","2021","1"
"4713","520815","2021","1"
"4714","520830","2021","3"
"4715","520840","2021","10"
"4716","520850","2021","2"
"4717","520860","2021","14"
"4718","520870","2021","375"
"4719","520880","2021","30"
"4720","520890","2021","5"
"4721","520910","2021","5"
"4722","520915","2021","3"
"4723","520920","2021","3"
"4724","520945","2021","2"
"4725","520970","2021","7"
"4726","520990","2021","9"
"4727","520993","2021","1"
"4728","520995","2021","3"
"4729","521000","2021","13"
"4730","521010","2021","5"
"4731","521015","2021","1"
"4732","521020","2021","3"
"4733","521040","2021","16"
"4734","521056","2021","1"
"4735","521080","2021","1"
"4736","521090","2021","10"
"4737","521100","2021","2"
"4738","521120","2021","3"
"4739","521130","2021","3"
"4740","521150","2021","33"
"4741","521170","2021","2"
"4742","521180","2021","15"
"4743","521190","2021","39"
"4744","521205","2021","1"
"4745","521220","2021","3"
"4746","521230","2021","4"
"4747","521250","2021","190"
"4748","521270","2021","7"
"4749","521280","2021","3"
"4750","521295","2021","1"
"4751","521300","2021","3"
"4752","521308","2021","9"
"4753","521310","2021","20"
"4754","521350","2021","9"
"4755","521370","2021","3"
"4756","521375","2021","4"
"4757","521377","2021","3"
"4758","521380","2021","5"
"4759","521400","2021","6"
"4760","521405","2021","2"
"4761","521440","2021","1"
"4762","521450","2021","6"
"4763","521460","2021","9"
"4764","521470","2021","1"
"4765","521480","2021","1"
"4766","521483","2021","2"
"4767","521486","2021","4"
"4768","521490","2021","4"
"4769","521500","2021","1"
"4770","521520","2021","1"
"4771","521523","2021","78"
"4772","521525","2021","1"
"4773","521530","2021","7"
"4774","521540","2021","1"
"4775","521560","2021","31"
"4776","521570","2021","9"
"4777","521590","2021","1"
"4778","521600","2021","2"
"4779","521630","2021","1"
"4780","521640","2021","2"
"4781","521680","2021","2"
"4782","521690","2021","3"
"4783","521710","2021","5"
"4784","521720","2021","2"
"4785","521730","2021","9"
"4786","521740","2021","3"
"4787","521760","2021","85"
"4788","521770","2021","1"
"4789","521800","2021","11"
"4790","521805","2021","2"
"4791","521810","2021","1"
"4792","521830","2021","12"
"4793","521839","2021","1"
"4794","521850","2021","20"
"4795","521860","2021","3"
"4796","521870","2021","1"
"4797","521880","2021","78"
"4798","521890","2021","5"
"4799","521910","2021","1"
"4800","521925","2021","1"
"4801","521930","2021","15"
"4802","521940","2021","4"
"4803","521945","2021","1"
"4804","521950","2021","1"
"4805","521970","2021","3"
"4806","521971","2021","2"
"4807","521973","2021","2"
"4808","521975","2021","59"
"4809","521980","2021","9"
"4810","522000","2021","6"
"4811","522010","2021","6"
"4812","522015","2021","3"
"4813","522020","2021","6"
"4814","522026","2021","3"
"4815","522040","2021","4"
"4816","522045","2021","73"
"4817","522050","2021","7"
"4818","522060","2021","7"
"4819","522068","2021","2"
"4820","522070","2021","1"
"4821","522108","2021","3"
"4822","522119","2021","4"
"4823","522130","2021","1"
"4824","522140","2021","38"
"4825","522145","2021","1"
"4826","522155","2021","2"
"4827","522160","2021","10"
"4828","522170","2021","5"
"4829","522185","2021","106"
"4830","522200","2021","7"
"4831","522205","2021","1"
"4832","522220","2021","6"
"4833","522230","2021","2"
"4834","530010","2021","1156"
